Pathway 1,send SEMA4,send VISTA,receive IFN-II,send APP,send CD52,send GRN,send IL2,send COMPLEMENT,send PARs,receive VCAM,receive NCAM,send NCAM,receive CEACAM,send ANNEXIN,receive CD52,send LAIR1,receive SELL,send CD34,receive IGF,send SELPLG,receive SELPLG,send SELL,receive CCL,send VISFATIN,send PROS,receive COLLAGEN,receive SEMA7,receive SEMA3,receive CLEC,send SPP1,receive CSF,receive IL6,send PSAP,send MIF,receive CD39,receive NOTCH,send ANGPTL,receive PECAM1,send PECAM1,send CCL,receive LAMININ,receive TENASCIN,send ICAM,send OSM,receive TWEAK,receive EPHB,receive TGFb,send CXCL,send TNF,receive ANGPTL,receive CD200,send PDGF,receive EPHA,receive CD22,send CD45,send TWEAK,send WNT,send NKG2D,receive GALECTIN,send ICOS,receive SELE,send SEMA6,send ITGAL-ITGB2,receive CD86,send CD86,receive PERIOSTIN,receive VTN,receive VWF,send GDF,send IL7,receive ENHO,send AGRN,send APELIN,send EPHB,receive BMP,send IL1,send CSF,receive IL17,send CD39,receive SEMA5,send LAMININ,receive SEMA6,receive VISFATIN,receive NRG,receive BSP,receive DMP1,send CD1D2,send THBS,send CD46,receive SLURP,send NOTCH,receive MAG,send MAG,send CLEC,send MK,receive FGF,receive IL1,receive WNT,send FLT3,receive ITGAL-ITGB2,receive ACTIVIN,send COLLAGEN,send LCK,send LIGHT,receive ncWNT,receive APP,receive MIF,receive SPP1,send FGF,receive ESAM,send ESAM,receive ANGPT,send JAM,receive JAM,receive VEGF,receive ICAM,receive COMPLEMENT,receive CD23,receive THY1,receive BAFF,receive GRN,send BAFF,receive ALCAM,send CD6,receive ADIPONECTIN,send LIFR,send VEGF,receive MK,receive PTN,send ANGPT,receive PARs,send GALECTIN,send MHC-I,receive PDGF,send THY1,receive KIT,receive THBS,receive CXCL,send BST2,send IL16,receive SEMA4,receive FN1,send VCAM,send MHC-II,receive CD34,send TGFb
send CSF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11771246741614,0.0,0.0,0.0,0.0,0.1236773825164957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1481879471771084,0.1276817324294071,0.0,0.0,0.1272009263308018,0.0,0.0,0.1928227165420329,0.0,0.0,0.0,0.1493230763795504,0.0,0.1146440416051987,0.0,0.0,0.0,0.0,0.0,0.0,0.1423416474054682,0.1126754998399844,0.0,0.0,0.0,0.0,0.0,0.1259142214017487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1517444811712811,0.0,0.0,0.0,0.0,0.0,0.0,0.1754396210819841,0.1157202878756491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16826041544353,0.1528212783475717,0.1292172850979499,0.1780966980934785,0.0,0.0,0.0,0.0,0.1252925768960032,0.0,0.0,0.0,0.1670010958508632,0.0,0.0,0.0,0.0,0.1204669445779522,0.0,0.1138767157995072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16222332989772,0.0,0.1740013859670737,0.1613515937489306,0.0,0.210027661854752,0.0,0.0,0.0,0.140144054490567,0.0,0.1436929348479021,0.0,0.1294298648395074,0.1641871691273999,0.0,0.0
receive IL17,0.0,-0.1348836325559938,0.0,0.0,0.0,0.0,0.1506173334638457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1392439730589549,0.1400605889558904,0.0,0.0,0.0,0.0,0.1220029859507578,0.0,0.0,0.0,0.0,0.1445529684691291,0.0,0.0,0.0,0.0,0.0,0.2685262614074752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1761899471119197,0.0,0.0,0.0,0.0,0.0,0.0,0.1129623730827234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1520256646309172,0.0,0.0,0.0,0.1506173334638457,0.0,0.1213744586391736,0.0,0.0,0.0,0.0,0.1754396210819841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1129934128700085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1293401329341241,-0.1293401329341241,0.0,0.0,0.1165055692572613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1413073394695599,0.1413073394695599,-0.1249458961742718,0.0,0.0,0.191420216378468,0.2358735770372424,0.1391137313237564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1482603511055571,0.1547219745634641,0.0,0.0,0.0,0.0,0.0,0.0,0.0
send CD39,0.0,0.0,0.114440177551407,0.1357707335529434,0.0,0.0,0.0,0.1762546130986439,0.1537146452751558,0.129318376337066,0.1221805320000644,0.1160984784971001,0.11499088923377,0.1295148379848,0.1368680982964155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1447368224012784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1227737286897937,-0.1227737286897937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1157202878756491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1148342589158022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1141752852035243,0.0,0.0,0.0,0.1149672912153421,0.0,0.0,0.0,0.0,0.2014820809535277,0.0,0.0,0.0,-0.1150713040187104,0.0,0.0,0.0,0.0,-0.1314622975999249,0.0,0.0,0.0,0.0,-0.1356771203888347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1399015318671988
receive SEMA5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1211181575551155,0.1197058826916842,0.0,0.0,0.1325185022513924,0.0,0.1276313119351401,0.0,0.0,0.1741658161857355,0.0,0.0,0.0,0.0,0.1342923327644391,0.2170109562806118,0.0,0.1307997037560163,0.0,0.0,0.1162289917372344,0.0,0.0,0.1447614941339022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1250893317591106,0.0,0.1318186433944747,0.0,0.1389026442105169,0.0,0.0,0.0,0.0,0.1691959809654641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1189301345739898,0.1210549428541471,0.0,0.0,0.0,0.0,0.0,0.1654742098833378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1175704673263138,0.0,0.1517447126338674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1196462294113988,0.0,0.0,0.0,0.0,0.0,0.1278139384216962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1622421729601096,0.0,0.0,0.0,0.1169725682648232,0.0,0.1158146580964143,0.0,0.0,0.1180751672106877,0.1354702233513071,0.0,0.0,0.0,0.1289049117381292,0.0,0.0,0.1315421097985711,0.0,0.0,0.2044390007059235,0.1251116913162538
send LAMININ,0.0,0.0,0.0,0.0,0.0,0.0,0.1239500968511546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1455662039930326,0.1470145084989292,0.0,0.0,0.0,0.0,0.0,-0.1239425345807699,-0.1128662862729024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1702327335164955,0.0,0.0,0.1744163466679105,0.0,0.0,0.1247951403812436,0.0,0.0,0.0,0.1733342753537833,0.0,0.0,0.0,0.0,0.0,0.1542259237530824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1226027023851854,0.0,0.1126203872115064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1227021363480112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1178101462423191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1207918641022244,0.0,0.0,0.0,0.0,0.1205964914644006,0.0,0.0,0.0,0.1321224747706809,0.1184270904432962,0.1190645944588578,0.1404196648401127,0.1667245395130641,0.0,0.1610774314658539,0.0,0.0,0.1384153674596819,0.0,0.0
receive SEMA6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1433250907875501,0.0,0.1456569129406236,0.1342346298431072,0.1277321692434122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1377470271042288,0.0,0.0,0.0,0.1235811276081619,0.0,0.0,0.0,0.0,0.0,0.0,0.1625827082215845,0.0,0.0,0.0,0.1366811134069675,0.0,0.0,0.0,0.0,0.2028607335401916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1477979900219172,0.0,0.1312824156748326,0.1582063910904327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1650824071592847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1171720760174219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1410738183053508,0.0,0.0,0.0,0.1180630254214018,0.0,0.1241782816405086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1345396197261641,0.0,0.0,0.1196613730898757,0.0,0.0,0.1922576915135697,0.0
receive VISFATIN,-0.1151572574266422,0.0,0.0,0.0,0.0,0.0,0.1422062538870515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1327670464915807,0.0,0.0,0.0,0.0,0.0,0.1160412963854226,0.0,0.0,0.0,0.0,0.0,0.0,0.142210933801505,0.0,0.0,0.0,0.0,0.1206577701387207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181893138778794,0.0,0.1643965030332406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1564079230222028,0.1526560787832137,0.1618026739587117,0.0,0.1206280610484526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1413744327646573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1562418979569956,0.1562418979569956,0.0,0.1145145625622512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1457157531286244,0.0,0.0,0.0,0.1351903564695921,0.0,0.1426693008469489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
receive NRG,-0.1278488582112582,-0.1248965007080165,0.0,0.0,0.0,0.0,0.1503091177954647,-0.1312457576910186,0.0,0.0,0.0,0.0,-0.1256048191829984,0.0,0.0,-0.1254181249488279,0.0,0.0,0.0,0.0,0.0,0.0,0.1218370481825634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1393912846795068,0.1322180254931599,-0.1444924665485703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1438713866059213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1641262135935848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1564079230222028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1281877445533784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1460779351866828,0.0,0.1577996396440981,0.0,0.0,0.1194611831019974,0.0,0.0,0.0,0.0,0.1160196309541951,0.1434894926319467,0.1191504177476944,0.0,0.0,0.0,0.0,0.0,0.0
receive BSP,0.0,0.0,0.0,0.0,0.0,0.0,0.149403713467953,-0.140557259758755,0.0,0.0,-0.1190461791595187,-0.1479708170732489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1538329668776457,0.0,0.0,0.1417006864518498,0.0,0.1191215267960972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1147704484533819,0.1775612563018705,-0.1399515791083839,-0.1176147806007358,0.0,0.0,0.1192799440086472,0.0,0.0,0.113723627849632,0.0,0.0,0.1147001601293187,0.0,0.1415285864591471,0.1609999012979715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1353012688268995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1145561426701026,0.0,0.0,0.0,0.1892923846167478,0.0,0.0,0.1129934128700085,0.0,0.0,0.0,0.0,0.1526560787832137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1207775553658407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17428133632477,0.1294781946638617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1257905404894463,0.0,0.1781324271315117,0.0,0.0,0.1176481875359108,0.0,0.1141515215545986,-0.1155845299915121,0.0,0.1202799790322512,0.1446875330822309,0.0,0.0,0.0,0.139342526630272,0.1427332899050951,0.1495408618676023,0.1765043579584165
receive DMP1,0.0,0.0,0.0,0.0,0.0,0.0,0.1447996185216658,-0.1223692542549773,0.0,0.0,0.0,-0.1339796190565878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1131498139640518,0.0,0.0,0.1354689346346584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1206846712033454,-0.1603937027310207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1529930572605758,0.1330567959523352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1140581785269008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1383330943173452,0.0,0.0,0.0,0.1705384163794113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1618026739587117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1475703367899814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1571806168433994,0.0,0.0,0.1180829947089618,0.0,0.0,0.0,0.0,0.1141138345699421,0.134388293610051,0.0,0.0,0.0,0.0,0.1152228213595746,0.0,0.138693294611419
send CD1D2,-0.1237705136026987,0.0,0.0,-0.1231883148833377,0.0,0.0,0.0,-0.1233726904494695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1382239632064074,0.1382366725776855,0.0,0.0,0.0,0.0,-0.1201162382746003,-0.1335397311340627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1188144174346518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1173404098592104,0.0,0.0,0.0,0.0,0.0,0.0,0.1424073326122371,0.159089018838371,0.1497971708785757,0.1538530813654586,0.0,0.1235826176266078,0.0,0.0,0.0,0.1603474148877086,0.0,0.0,0.0,0.0,0.0
send THBS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1170962083676348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1561524566694978,0.0,0.0,0.1244211623427955,0.0,0.0,0.0,0.1275354445337475,0.0,0.0,0.0,0.0,0.0,0.0,0.1253197287038288,0.0,0.1300715154609338,0.0,0.0,0.0,0.0,0.0,0.0,0.1301849964630725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1206280610484526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2332921680229373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1286514824151732,0.1286514824151731,0.0,0.0,0.1166095449288726,0.0,0.1217600397748434,0.1232068483219181,0.1208186301008842,0.1179822681927396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1198633137982206,0.1642297661707087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
send CD46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1284247379813971,0.0,0.0,0.1130491722066021,0.0,0.0,0.0,0.1275075076853778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1129807591712332,0.0,0.1198062082817333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2306824030296587,0.2306824030296587,0.0,0.2277205810705767,0.1553336625732289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1147734289946412,0.0
receive SLURP,-0.1327660510849462,0.0,0.0,0.0,0.0,0.0,0.1263695383800371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1176173082711638,0.1180690088122437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1135551137612661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1263695383800371,0.0,0.0,0.0,0.0,0.116628352208962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119976180368615,0.156793470439039,0.1247897766943088,0.11676822946391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1215368959926337,0.0,0.0,0.0,0.0,0.0,0.0,0.1261275335358174,0.0,0.0,0.0,0.1295355320393464,0.0,0.0,0.0,0.0,0.0,-0.1127775443065063,0.0,0.0,0.0,0.1313265473333627,0.0,0.0,0.1421595368953376,0.0
send NOTCH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1140376497120183,0.0,0.0,-0.1397351938818856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.116357332366561,-0.1163573323665609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.152807255768033,0.0,-0.1403477462718883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1342896232383295,0.0,0.0,0.1325736498515896,0.1297789313670809,0.129683935927427,0.0,0.127910428981922,0.0,0.0,0.0,0.0,0.0,0.1209360916185329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1180473204201459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
receive MAG,0.0,0.0,0.0,0.0,0.0,0.1350920577846922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1310420330538142,0.0,0.0,0.0,0.0,0.0,0.0,0.115795728650373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1288359069639114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1472520200674381,0.0,0.0,0.0,0.0,0.0,0.1517814418254611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1126165891538727,0.0,0.1166717920359787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1353382969752324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1371107322756731,0.0,0.0,0.0,0.0,0.0,0.0,0.1331475145156642,0.0,0.0,0.0,0.0,0.0
send MAG,0.0,0.0,0.0,0.0,0.0,0.1350920577846922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1310420330538142,0.0,0.0,0.0,0.0,0.0,0.0,0.115795728650373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1288359069639114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1472520200674381,0.0,0.0,0.0,0.0,0.0,0.1517814418254611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1126165891538727,0.0,0.1166717920359787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1353382969752324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1371107322756731,0.0,0.0,0.0,0.0,0.0,0.0,0.1331475145156642,0.0,0.0,0.0,0.0,0.0
send CLEC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1290342257556047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1166921190809076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1317182938510894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
send MK,0.0,0.0,0.0,0.0,0.0,0.0,0.1555541242759227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1555541242759226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132126342677663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
