Pathway 1,receive CCL,send ANNEXIN,receive CXCL,receive ANGPTL,send CD80,receive FN1,send VCAM,send CD39,send BST2,send ICAM,receive SEMA4,receive IL1,send CD86,send SELPLG,receive CD86,receive PECAM1,send PECAM1,receive CD39,receive NOTCH,receive BAFF,send CLEC,send MHC-I,send MHC-II,receive IL17,receive IL6,send PROS,receive IFN-II,send TWEAK,receive SEMA3,receive NCAM,receive GRN,receive ANGPT,send EPHB,send GP1BA,receive PERIOSTIN,receive VTN,receive TWEAK,receive BSP,receive VWF,receive DMP1,receive NRG,send CD23,receive IL16,receive MHC-II,receive RANKL,send IGF,receive BST2,receive LAIR1,receive CADM,send CADM,receive BMP,send BAFF,send BMP,receive TGFb,send PDGF,send GAS,receive OSM,send GH,send LT,receive FGF,send GDF,receive GAS,receive PROS,receive SEMA5,receive SEMA6,receive ENHO,receive CEACAM,receive CLEC,receive WNT,send NOTCH,send VISFATIN,send SPP1,send FN1,send AGRN,send IL7,send CSF,receive VISFATIN,send MK,send THBS,send NKG2D,receive ncWNT,send TNF,send OSM,receive ACTIVIN,send APELIN,send CD46,receive NGL,receive GDF,send CD1D2,send ICOS,receive ALCAM,send CD6,receive CD45,send CD22,send ITGAL-ITGB2,receive MHC-I,send WNT,send COLLAGEN,receive ITGAL-ITGB2,receive SLURP,receive CSF,receive VCAM,receive MAG,send MAG,receive ICAM,receive JAM,receive COMPLEMENT,receive CD23,receive THY1,send CXCL,send IL1,receive SEMA7,receive ADIPONECTIN,send FLT3,receive CD22,send CD45,receive APP,receive MIF,receive GALECTIN,receive SELE,receive LAMININ,receive SPP1,receive IGF,send ANGPTL,receive SELL,send CD34,receive KIT,send LIGHT,receive PDGF,send ANGPT,send LIFR,receive CD34,receive PARs,send FGF,send JAM,receive ESAM,send ESAM,send APP,receive CD200,send IL2,send COMPLEMENT,receive VEGF,send NCAM,send SEMA6,send LAIR1,send PARs,send CCL,send GRN,send VISTA,send MIF,send GALECTIN,receive THBS,receive TENASCIN,receive MK,receive PTN,send IL16,send LCK,receive IL2,receive IL7,receive SELPLG,send SELL,receive CD52,send TGFb,send LAMININ,send THY1,send VEGF,send SEMA3,send SEMA7,send RANKL,receive EPHA,receive EPHB,receive COLLAGEN,send SEMA4,send CD52,send PSAP
receive OSM,0.0,-0.1990550468132083,0.2407776220299753,0.2041929490048046,0.1729854261761331,0.2271859688928262,0.0,0.0,0.3063061444792737,0.0,0.2545019895204703,0.0,0.2066599603350483,0.2220563702201434,0.2061130767448317,0.2902585780014641,0.2902585780014641,0.0,0.2817661562733397,0.0,0.2321206030441155,0.2075213537420805,0.2312151457593099,0.0,0.0,0.0,0.0,0.0,0.1964721829458738,0.0,0.1964552945547557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2373835362249105,0.1928249516231421,0.0,0.0,0.1804308647598433,0.1804308647598433,0.1895816486560309,0.0,0.2612908321934382,0.0,0.2174213212170655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2193845401428741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2191553437924538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1954294997573842,0.1954294997573842,0.219014248911194,0.2090557835408113,0.2058871385541372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1743512172740123,0.1907092670970347,0.1728591100404325,0.186163553556099,0.1880414912835702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1935161680364904,0.2632183694446082,0.1923724024508908,0.2015214778320482,0.0,0.1825432681390255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919889142103155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.178932660635702,0.0,0.2277064317158403,0.2782289178906795,0.1834274425110664,0.1903848187356359,0.0,0.1727342173029794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2071642557683175,0.361140496833903,0.2185152891602749,0.2428835094300758
send GH,0.0,0.1733767483439227,0.0,0.0,0.0,0.0,0.0,0.2260893560215404,-0.1844817352091208,0.0,0.0,-0.194501817992162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1928989666022799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1907486558653054,0.253844221161384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1962146929134588,0.0,0.0,0.0,0.0,0.0,0.0,-0.1751766311967663,0.0,0.0,0.0,0.0,0.0,0.1896315772333418,0.0,0.0,-0.2011697749695308,0.0,0.0,-0.1864984382784484,0.0,0.0,0.0,0.0,0.0,-0.2011734777360425,-0.2805414476222742,-0.3066430944683538,-0.2079919685175646,-0.2804985613340897,-0.2288307527537837,-0.2737480237364757,-0.2705460540252355,-0.1812052369995693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1727378919966206,0.0,0.0,-0.1729533837877346,0.0,-0.25884452652938,-0.252903345796301,-0.2006039158484452,0.0,0.0,0.2936335427905522,0.0,0.0,0.0,0.0,0.3249352869017908,0.0,0.2334971265600813,0.0,0.0,0.0,0.2889798946004088,0.0,0.2226995245331584,0.2031417150703892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2004454340026823,0.178429394304633
send LT,0.0,0.0,0.0,0.0,0.0,-0.1909661097705186,0.0,0.0,0.0,-0.1998624766595043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1770282621368483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2033134042286215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1832636561894459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1760460495427846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2056080624834295,0.0,0.0,0.0,0.0,0.0,-0.1787877989318581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1969614395161998,0.0,-0.1882264848294222,-0.1882264848294222,0.0,0.0,-0.1936303914494537,0.0,-0.2221343371168526,-0.1933054245671059,0.0,0.0,0.0,0.0,-0.2688648248643595,-0.2125407409252217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1739102938606088,-0.1739102938606088,0.0,-0.2313596471583572,0.0,0.0,0.0,0.0,0.0,-0.2069451971606462,-0.1849159898474037,-0.3040213331395346,-0.2530941868733479,-0.1967294746068235,0.2659852405584187,0.0,0.0,0.1810999197206533,0.3077508727963383,0.339794669828331,0.0,0.2243803389329645,0.1803451425591486,0.1945277691381747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2380150092381827,0.0,0.3197312366816812,0.2198848757966853,0.0,0.1908450172258722,0.196383893044326,0.2252204275949916,0.0
receive FGF,0.2476583486412131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2098037794956888,0.1806623605733897,0.1863718274419188,0.0,0.0,0.0,0.0,0.0,0.0,0.1735691245235285,0.0,0.0,0.214440315377156,0.2064436986484705,0.0,0.0,0.0,0.0,0.0,0.2144107678580722,0.0,0.0,0.2231582117759228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2295269134829874,0.0,0.0,0.1726192276969218,0.0,0.0,0.0,0.0,0.0,0.1822054770519535,0.0,0.0,0.1980318772321567,0.0,0.192608391054791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1738452929066302,-0.1800123146251376,-0.1800123146251376,0.0,0.0,-0.2372451434753703,-0.1739228514716686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2079575309850226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1844941209063619,0.0,0.0,0.0,0.0,0.0,0.2040396465784429,0.2040396465784429,-0.2415745188661484,-0.2015037245645191,0.0,-0.2110309995767011,-0.1949692144809888,0.0,0.0,0.0,-0.1924341875413578,0.0,-0.1931665369037457,-0.1973702649046797,0.2220686532978325,0.0,0.0,0.2103079997519035,0.2846254692157794,0.2704037414176136,0.0,0.276616025231968,0.1781266298784974,0.0,0.2388103201522224,0.1949649799623299,0.0,0.0,0.2510226556411347,0.0,0.1848104447494705,0.0,0.0,0.2163620957045824,0.1773690522815951,0.1999514642531278,0.0,0.1924117463337005,0.0,0.0
send GDF,0.2286676185979734,0.0,0.0,0.0,0.1983904881024722,0.0,0.0,0.0,0.0,-0.174574887374447,0.0,0.0,0.1909689099806628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3026487151990625,0.0,0.0,0.2726985472395133,0.0,0.1981146782578605,0.0,0.0,0.0,0.2544001157435746,0.2080378616443974,0.0,0.2344144449734005,0.0,0.0,0.0,0.1824287646353297,0.1903731530502246,0.1903731530502247,0.2079965904522351,0.3290608380008032,0.2424793578803065,0.2424793578803065,0.2597163887542202,0.2597163887542202,0.0,0.1770798054161468,0.0,0.1805967304684909,0.1964295876068724,0.2614861605251428,0.0,0.0,0.0,0.0,0.0,0.192474601425588,0.2127790142228176,0.2365363994254705,0.1930495459185387,0.0,0.0,0.0,0.0,0.0,0.1839069617633278,0.0,0.0,0.0,0.0,0.1730999548907498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1728794396486566,0.0,0.0,0.0,0.278519117773593,0.278519117773593,0.0,0.1862946320676157,0.0,0.0,0.0,0.2663358209238273,0.3032216948087652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1742126105581937,0.0,0.0,0.0,0.1936036860241114,0.0,0.0,0.0,0.0,0.0,0.1887614676075967,0.0,0.0,0.1883014048522624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1732872864226216,0.0,0.0,0.0,0.0,0.0,-0.2213764186494412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2594225913926459,0.0,0.0,0.0
receive GAS,0.0,0.0,0.2067621289645314,0.1999375762259594,0.0,0.2126316600026324,0.1840272676788208,0.0,0.0,0.2117979117301429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1759143040406526,0.0,0.0,0.1810594541120544,0.0,0.1767480919732567,0.1852539009155704,0.0,0.2406946222003849,0.0,0.0,0.0,0.1985168237663411,0.2434965840866656,0.0,0.2385662375381371,0.0,0.0,0.0,0.0,0.0,0.0,0.3321252781656672,0.0,0.3659131045781462,0.3659131045781461,0.3275533458598009,0.3275533458598009,0.3203840983293463,0.3026112213623337,0.3081972545010237,0.1830861288445202,0.1969262657230745,0.0,0.0,0.0,0.0,0.0,0.192474601425588,0.0,0.0,0.0,0.2089736695211006,0.0,0.0,0.0,0.1772922108340502,0.0,0.0,0.0,0.0,0.0,0.189066171658725,0.0,0.20314093534903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1798933749554078,0.0,0.0,0.0,0.1995542171209328,0.0,0.0,0.0,0.0,0.2233510119826471,0.2233510119826471,0.0,0.1942375749047757,0.1964123052980441,0.191389000514651,0.1967293962136483,0.2238478626520537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1819326050512568,0.2249714600336303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1974996672404644,0.189066171658725,0.0,0.0,0.0,0.0,0.2029303824646461,0.0,0.1849848037158208,0.1888135751340856,0.1871570151649363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1993805619591458,0.0,0.0,0.0
receive PROS,0.0,0.0,0.0,0.1982285347169681,0.0,0.1903623692364426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.177921752634519,0.0,0.1965970698668069,0.2091455578559975,0.0,0.0,0.0,0.211685533375205,0.0,0.2098906818425103,0.0,0.0,0.0,0.0,0.0,0.0,0.3389646410195598,0.0,0.3784050600968198,0.3784050600968198,0.3515722483053098,0.3515722483053098,0.2922194634470135,0.3267567178281968,0.3435922201493399,0.1795889672459545,0.1736414635041168,0.0,0.0,0.0,0.0,0.0,0.2127790142228176,0.0,0.0,0.0,0.2351887917783776,0.0,0.0,0.0,0.2149253421321623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2372389882900054,0.0,0.0,0.0,0.0,-0.1735535458660411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1996495138414765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2452130565887131,0.2452130565887131,0.0,0.0,0.0,0.0,0.0,0.2001990341870266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1767005348045142,0.2158816359216392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1748099663737811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1859785149927668,0.0,0.0,0.1759635522174503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
receive SEMA5,0.0,0.0,0.0,-0.2330321854147349,0.0,0.0,0.0,0.0,0.0,-0.1972850506606576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2217940989836323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2395392328489005,-0.191943572404454,0.0,0.0,0.0,0.0,0.1738655297351366,0.1992556368745978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.295621441672615,0.2193845401428741,0.1907486558653054,0.0,0.0,0.2365363994254705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2390719708444068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.180806461500163,0.0,0.0,0.0,0.0,-0.2383672102874956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2335779735634552,0.0,0.0,0.0,0.0,0.0,0.0,-0.2179613070630637,-0.1898735449132075,-0.220637538090296,-0.222488358436251,-0.2100010590333602,-0.2079160291252801,-0.206488030675892,-0.1952431180041477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2020385416624496,-0.2007275734512612,0.0,0.0,-0.1962159024317703,-0.1929577245335317,-0.1857029684412277,0.0,0.0,0.2753407192491228,-0.1976241757724238,0.2096999952643734,0.3178849242488948,0.3372025494231113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2046374777605337,0.0,0.0,0.0,0.2076349440456081,0.0,0.0,0.2008602861100127,0.2552330914208286,0.208906457652994,0.0
receive SEMA6,0.0,0.0,0.0,-0.1759266782242242,0.0,0.0,0.0,0.2416618068198313,0.0,-0.1972867687558857,0.0,0.0,0.0,0.0,0.0,-0.234136283446154,-0.234136283446154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2054851739634435,0.0,0.0,0.0,0.1917911602706212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1980194696546242,-0.1781582566168564,0.0,0.0,0.0,0.0,0.2242329223487527,0.0,0.2357686393538832,0.2357686393538831,0.1836686137387591,0.1836686137387591,0.0,0.0,0.2069299623617748,0.186448290461176,0.0,0.2063192671453417,0.0,0.253844221161384,0.0,0.0,0.1930495459185387,0.2089736695211006,0.2351887917783776,0.0,0.0,0.0,0.0,-0.2061381276200844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1995389001828023,0.2410986662864875,0.0,0.0,0.0,0.0,-0.2265347597330823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2044186262750766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1764405514356531,0.0,-0.2248378357993323,-0.2058670135552125,-0.2899267875163596,-0.2894987731925956,-0.2346683235176423,-0.2213635540598515,-0.1848743803318546,-0.233272439862392,-0.1848636877789436,0.0,0.0,0.0,0.0,-0.1782957931840721,-0.1782957931840721,0.0,0.0,0.0,0.0,0.0,-0.1733032597265061,0.0,0.0,0.0,-0.1893191354764398,0.0,0.0,0.0,0.2673601839092593,-0.200451341955078,0.1730821730287068,0.2576397451338876,0.2834472319980975,0.0,0.0,0.0,0.0,-0.1828429883545763,0.0,0.0,0.0,0.0,0.0,0.1835078530104162,0.1766693909709215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
receive ENHO,0.0,0.0,0.0,0.0,0.0,0.2167443261050969,0.2106766339129936,0.0,0.0,0.194831221596709,-0.1793425715781222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1981747429376988,0.2139320252714505,0.0,0.0,0.1903812261161918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1858824974146594,0.1946320438031192,0.0,0.0,0.0,0.0,0.0,0.218326121648849,0.2639435123215254,0.1869572635780309,0.2072744967309408,0.2053071194587587,0.18674112668456,0.2308273776218558,0.0,0.1799871382257506,0.1919417945939951,0.0,0.0,0.0,0.0,0.1784506643757184,0.218043430223208,0.2789301370085283,0.2128363932759089,0.2061387062051505,0.0,0.0,0.0,0.2113716857042734,0.0,0.0,0.0,0.1965273424793248,0.2067131771934234,0.1939038520077176,0.0,0.0,0.0,0.0,0.0,0.0,0.2243343119592781,0.0,0.0,0.0,0.0,0.0,0.0,0.1907031402403919,0.0,0.0,0.0,0.0,0.0,-0.1765384736404664,0.0,0.0,-0.2503198609888972,-0.1991117399348433,-0.1823808575037086,-0.1838921822943032,0.0,0.0,-0.2270963932033545,0.0,0.0,0.0,0.0,0.0,-0.2178760442551369,-0.2420577565403601,-0.1812786724312393,0.0,0.1982723297421443,0.0,-0.223422864564396,0.0
receive CEACAM,0.0,0.2288620293262048,0.0,0.0,0.0,0.0,-0.2053159956259901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3005562106896593,0.0,0.0,0.0,0.0,0.0,0.0,-0.1740106696923383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2000784990446871,-0.1909079971556085,0.0,-0.2090134740414702,0.0,0.0,0.0,-0.2295269134829874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2663657455548529,0.0,0.0,0.0,0.0,0.1932899962256175,0.0,0.0,-0.1852577001288791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1783318740347219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1886911358637358,0.0,0.0,0.1982375825506552,0.2153311206501754,0.2020571095812158,0.2244509481215912,0.2475277011717873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.184918840685493,0.0,0.0,0.0,0.0,0.1767126579729211,0.0,0.0,0.2225503618373192,0.3245283847448569,0.363490444920553,0.0,0.0,0.0,0.0,0.1760865261644707,0.1788110018980942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3049328941178237,0.0,0.1896281205170141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2234840552031309,0.0,0.0
receive CLEC,0.2145409549884467,0.0,0.189522000794812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2348088422632638,0.0,0.2372043673814279,0.0,0.2645084009352961,0.2645084009352961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3430023476528809,0.0,0.1964090922606561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2061381276200844,0.0,0.2663657455548529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202684459897015,0.0,0.0,-0.1741988792429546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3095949065564794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1890516079984557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265842691477058,0.2685664723149822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1779044971831278,0.0,0.0,0.0,0.0,0.0,0.25441448671745,0.0,0.0,0.0,-0.2119549831621014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3695134230059745,0.350063433796399,0.0,0.0,0.0,0.0,-0.1771031100849851,0.0,0.0,0.0,0.0,0.0,0.1764564984322214,0.0,0.0,0.0
receive WNT,0.0,-0.1853990219928485,0.0,0.0,0.0,0.0,0.0,0.0,0.2356398839674246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2382106440887266,0.0,0.0,0.0,0.2125243229353341,0.0,0.0,0.0,0.1998502331272127,0.0,0.0,0.0,0.2168700057668182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1905318095935586,0.0,0.2710344404516624,0.0,0.0,0.0,0.0,0.0,0.0,0.1772922108340502,0.2149253421321623,0.2390719708444068,0.0,0.0,0.0,0.0,0.0,0.0,0.2089726875943958,0.0,0.0,0.1739395863804801,0.0,0.0,0.1958431510350204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1861450243777148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2026545117467652,0.2083905849613139,0.2066594510446056,0.0,0.0,0.0,0.2996924123796594,0.0,0.0,0.2565812213135085,0.2026879838721303,0.0,0.1776534829077168,0.1776534829077168,0.0,0.0,0.0,0.0,-0.1855696552053979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2759389860958539,0.0,0.0,-0.191379872782734,0.0,0.0,0.1886706180424942,0.0,0.0,0.0,-0.1743380958358664,0.0,0.0,0.0
send NOTCH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1879247629418382,0.1901381483713931,0.2719254960144616,0.0,0.180801352817769,0.2153971955085374,0.1933801320070231,0.1933801320070231,0.2060044739678574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1726192276969218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2374692886376893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1857002661798174,0.1857002661798174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2528606395859769,0.1827390497098144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1912885277724258,0.0,0.0,0.0,0.0,0.2294707090335103,0.177611427249414,0.0,0.0,0.0,0.2791707974009134,0.0,0.0,0.3163463578571233,0.2879846656025567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1742931018664823,0.0,0.2487049805469485,0.0,0.0
